2026-05-06 22:08:53,785 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 12:00:31,881 | INFO | test_api_to_ui_validation | GET Notes Status: 200
2026-05-07 12:00:31,882 | INFO | test_api_to_ui_validation | Located Note ID: 69fc318381124e02985c69e9
2026-05-07 12:00:31,882 | INFO | test_api_to_ui_validation | Deleting note via API | ID: 69fc318381124e02985c69e9
2026-05-07 12:00:31,882 | INFO | NotesAPI | DELETE Request -> https://practice.expandtesting.com/notes/api/notes/69fc318381124e02985c69e9
2026-05-07 12:00:32,499 | INFO | NotesAPI | Response Status -> 200
2026-05-07 12:00:32,499 | INFO | test_api_to_ui_validation | Delete Status: 200
2026-05-07 12:00:32,500 | INFO | test_api_to_ui_validation | Refreshing UI page
2026-05-07 12:00:32,500 | INFO | NotesPage | Refreshing browser page
2026-05-07 12:00:34,585 | INFO | NotesPage | Checking if note exists: DELETE-238aa25e-0194-4f35-badd-fd65067b2a77
2026-05-07 12:00:35,130 | WARNING | NotesPage | Note NOT found: DELETE-238aa25e-0194-4f35-badd-fd65067b2a77
2026-05-07 12:00:35,130 | INFO | test_api_to_ui_validation | Deleted note removed from UI successfully
2026-05-07 12:00:35,130 | INFO | test_api_to_ui_validation | E2E API -> UI validation PASSED
2026-05-07 12:00:35,132 | INFO | conftest | Closing browser
2026-05-07 12:00:37,408 | INFO | conftest | Launching Chrome browser
2026-05-07 12:00:37,408 | INFO | conftest | Running tests locally
2026-05-07 12:00:40,096 | INFO | conftest | Performing login fixture setup
2026-05-07 12:00:48,197 | INFO | LoginPage | Attempting login with email: raghu1@gmail.com
2026-05-07 12:00:48,197 | INFO | LoginPage | Typing 'raghu1@gmail.com' into element: ('id', 'email')
2026-05-07 12:00:48,282 | INFO | LoginPage | Typing 'raghu1' into element: ('id', 'password')
2026-05-07 12:00:48,379 | INFO | LoginPage | Login button clicked
2026-05-07 12:00:48,379 | INFO | conftest | Login fixture completed
2026-05-07 12:00:48,380 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 12:00:48,380 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 12:00:49,350 | INFO | AuthAPI | Response Status -> 200
2026-05-07 12:00:49,352 | INFO | test_ui_to_api_validation | STARTING E2E TEST: UI -> API
2026-05-07 12:00:49,352 | INFO | test_ui_to_api_validation | Creating note from UI | Title: E2E-ac1baa2b-860f-497a-b563-cdf91492ef65
2026-05-07 12:00:49,352 | INFO | NotesPage | Creating note | Title: E2E-ac1baa2b-860f-497a-b563-cdf91492ef65
2026-05-07 12:00:49,352 | INFO | NotesPage | Clicking Add Note button
2026-05-07 12:00:49,487 | INFO | NotesPage | Entering title: E2E-ac1baa2b-860f-497a-b563-cdf91492ef65
2026-05-07 12:00:49,487 | INFO | NotesPage | Typing 'E2E-ac1baa2b-860f-497a-b563-cdf91492ef65' into element: ('id', 'title')
2026-05-07 12:00:49,602 | INFO | NotesPage | Entering description
2026-05-07 12:00:49,603 | INFO | NotesPage | Typing 'Hybrid UI API Validation' into element: ('id', 'description')
2026-05-07 12:00:49,693 | INFO | NotesPage | Selecting category: Home
2026-05-07 12:00:49,755 | INFO | NotesPage | Clicking Create button
2026-05-07 12:00:49,792 | INFO | NotesPage | Checking if note exists: E2E-ac1baa2b-860f-497a-b563-cdf91492ef65
2026-05-07 12:00:53,218 | WARNING | NotesPage | Stale element detected. Retrying...
2026-05-07 12:00:53,836 | INFO | NotesPage | Note created successfully | Title: E2E-ac1baa2b-860f-497a-b563-cdf91492ef65
2026-05-07 12:00:53,836 | INFO | test_ui_to_api_validation | Note creation completed
2026-05-07 12:00:53,836 | INFO | NotesPage | Checking if note exists: E2E-ac1baa2b-860f-497a-b563-cdf91492ef65
2026-05-07 12:00:54,321 | INFO | NotesPage | Note found: E2E-ac1baa2b-860f-497a-b563-cdf91492ef65
2026-05-07 12:00:54,321 | INFO | test_ui_to_api_validation | Note visible in UI successfully
2026-05-07 12:00:54,321 | INFO | test_ui_to_api_validation | Calling GET /notes API
2026-05-07 12:00:54,321 | INFO | NotesAPI | GET Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 12:00:55,376 | INFO | NotesAPI | Response Status -> 200
2026-05-07 12:00:55,377 | INFO | test_ui_to_api_validation | API Response Status: 200
2026-05-07 12:00:55,378 | INFO | test_ui_to_api_validation | API Response Time: 1.05348
2026-05-07 12:00:55,378 | INFO | test_ui_to_api_validation | Total Notes Returned: 118
2026-05-07 12:00:55,378 | INFO | test_ui_to_api_validation | Matched Note: {'id': '69fc319b81124e02985c6ac3', 'title': 'E2E-ac1baa2b-860f-497a-b563-cdf91492ef65', 'description': 'Hybrid UI API Validation', 'category': 'Home', 'completed': False, 'created_at': '2026-05-07T06:30:51.670Z', 'updated_at': '2026-05-07T06:30:51.670Z', 'user_id': '69fb505d81124e02985b5b90'}
2026-05-07 12:00:55,379 | INFO | test_ui_to_api_validation | E2E UI -> API validation PASSED
2026-05-07 12:00:55,382 | INFO | conftest | Closing browser
2026-05-07 12:00:57,641 | INFO | conftest | Launching Chrome browser
2026-05-07 12:00:57,641 | INFO | conftest | Running tests locally
2026-05-07 12:01:00,534 | INFO | conftest | Performing login fixture setup
2026-05-07 12:01:42,252 | INFO | LoginPage | Attempting login with email: raghu1@gmail.com
2026-05-07 12:01:42,252 | INFO | LoginPage | Typing 'raghu1@gmail.com' into element: ('id', 'email')
2026-05-07 12:01:42,318 | INFO | LoginPage | Typing 'raghu1' into element: ('id', 'password')
2026-05-07 12:01:42,387 | INFO | LoginPage | Login button clicked
2026-05-07 12:01:42,387 | INFO | conftest | Login fixture completed
2026-05-07 12:01:42,388 | INFO | NotesPage | Creating note | Title: Automation-8856cdef-6d70-4df5-9706-bf9c98d98928
2026-05-07 12:01:42,388 | INFO | NotesPage | Clicking Add Note button
2026-05-07 12:01:44,282 | INFO | NotesPage | Entering title: Automation-8856cdef-6d70-4df5-9706-bf9c98d98928
2026-05-07 12:01:44,282 | INFO | NotesPage | Typing 'Automation-8856cdef-6d70-4df5-9706-bf9c98d98928' into element: ('id', 'title')
2026-05-07 12:01:44,398 | INFO | NotesPage | Entering description
2026-05-07 12:01:44,398 | INFO | NotesPage | Typing 'This is automation testing' into element: ('id', 'description')
2026-05-07 12:01:44,469 | INFO | NotesPage | Selecting category: Home
2026-05-07 12:01:44,513 | INFO | NotesPage | Clicking Create button
2026-05-07 12:01:44,563 | INFO | NotesPage | Checking if note exists: Automation-8856cdef-6d70-4df5-9706-bf9c98d98928
2026-05-07 12:01:49,598 | WARNING | NotesPage | Stale element detected. Retrying...
2026-05-07 12:01:50,928 | INFO | NotesPage | Note created successfully | Title: Automation-8856cdef-6d70-4df5-9706-bf9c98d98928
2026-05-07 12:01:50,928 | INFO | NotesPage | Checking if note exists: Automation-8856cdef-6d70-4df5-9706-bf9c98d98928
2026-05-07 12:01:51,408 | INFO | NotesPage | Note found: Automation-8856cdef-6d70-4df5-9706-bf9c98d98928
2026-05-07 12:01:51,409 | INFO | conftest | Closing browser
2026-05-07 12:01:53,520 | INFO | conftest | Launching Chrome browser
2026-05-07 12:01:53,521 | INFO | conftest | Running tests locally
2026-05-07 12:01:56,902 | INFO | conftest | Performing login fixture setup
2026-05-07 12:02:03,974 | INFO | LoginPage | Attempting login with email: raghu1@gmail.com
2026-05-07 12:02:03,974 | INFO | LoginPage | Typing 'raghu1@gmail.com' into element: ('id', 'email')
2026-05-07 12:02:04,042 | INFO | LoginPage | Typing 'raghu1' into element: ('id', 'password')
2026-05-07 12:02:04,128 | INFO | LoginPage | Login button clicked
2026-05-07 12:02:04,129 | INFO | conftest | Login fixture completed
2026-05-07 12:02:04,130 | INFO | NotesPage | Creating note | Title: Instant-bfef976d-943a-43f6-b7d0-9d0d2ae7a0a6
2026-05-07 12:02:04,130 | INFO | NotesPage | Clicking Add Note button
2026-05-07 12:02:05,859 | INFO | NotesPage | Entering title: Instant-bfef976d-943a-43f6-b7d0-9d0d2ae7a0a6
2026-05-07 12:02:05,859 | INFO | NotesPage | Typing 'Instant-bfef976d-943a-43f6-b7d0-9d0d2ae7a0a6' into element: ('id', 'title')
2026-05-07 12:02:05,996 | INFO | NotesPage | Entering description
2026-05-07 12:02:05,996 | INFO | NotesPage | Typing 'DOM validation' into element: ('id', 'description')
2026-05-07 12:02:06,075 | INFO | NotesPage | Selecting category: Work
2026-05-07 12:02:06,154 | INFO | NotesPage | Clicking Create button
2026-05-07 12:02:06,177 | INFO | NotesPage | Checking if note exists: Instant-bfef976d-943a-43f6-b7d0-9d0d2ae7a0a6
2026-05-07 12:02:09,983 | WARNING | NotesPage | Stale element detected. Retrying...
2026-05-07 12:02:10,652 | INFO | NotesPage | Note created successfully | Title: Instant-bfef976d-943a-43f6-b7d0-9d0d2ae7a0a6
2026-05-07 12:02:10,652 | INFO | NotesPage | Checking if note exists: Instant-bfef976d-943a-43f6-b7d0-9d0d2ae7a0a6
2026-05-07 12:02:11,177 | INFO | NotesPage | Note found: Instant-bfef976d-943a-43f6-b7d0-9d0d2ae7a0a6
2026-05-07 12:02:11,178 | INFO | conftest | Closing browser
2026-05-07 12:02:13,422 | INFO | conftest | Launching Chrome browser
2026-05-07 12:02:13,422 | INFO | conftest | Running tests locally
2026-05-07 12:02:47,392 | INFO | LoginPage | Attempting login with email: raghu1@gmail.com
2026-05-07 12:02:47,392 | INFO | LoginPage | Typing 'raghu1@gmail.com' into element: ('id', 'email')
2026-05-07 12:02:47,464 | INFO | LoginPage | Typing 'raghu1' into element: ('id', 'password')
2026-05-07 12:02:47,534 | INFO | LoginPage | Login button clicked
2026-05-07 12:02:47,534 | INFO | LoginPage | Validating login success
2026-05-07 12:02:49,235 | INFO | conftest | Closing browser
2026-05-07 12:02:51,406 | INFO | conftest | Launching Chrome browser
2026-05-07 12:02:51,406 | INFO | conftest | Running tests locally
2026-05-07 12:03:21,042 | INFO | LoginPage | Attempting login with email: wrong@test.com
2026-05-07 12:03:21,042 | INFO | LoginPage | Typing 'wrong@test.com' into element: ('id', 'email')
2026-05-07 12:03:21,130 | INFO | LoginPage | Typing 'Password123' into element: ('id', 'password')
2026-05-07 12:03:21,214 | INFO | LoginPage | Login button clicked
2026-05-07 12:03:21,611 | INFO | conftest | Closing browser
2026-05-07 12:03:23,804 | INFO | conftest | Launching Chrome browser
2026-05-07 12:03:23,804 | INFO | conftest | Running tests locally
2026-05-07 12:03:32,922 | INFO | LoginPage | Attempting login with email: 
2026-05-07 12:03:32,922 | INFO | LoginPage | Typing '' into element: ('id', 'email')
2026-05-07 12:03:32,997 | INFO | LoginPage | Typing 'Password123' into element: ('id', 'password')
2026-05-07 12:03:33,078 | INFO | LoginPage | Login button clicked
2026-05-07 12:03:38,126 | INFO | conftest | Closing browser
2026-05-07 12:03:40,340 | INFO | conftest | Launching Chrome browser
2026-05-07 12:03:40,340 | INFO | conftest | Running tests locally
2026-05-07 12:04:18,021 | INFO | LoginPage | Attempting login with email: 
2026-05-07 12:04:18,021 | INFO | LoginPage | Typing '' into element: ('id', 'email')
2026-05-07 12:04:18,064 | INFO | LoginPage | Typing '' into element: ('id', 'password')
2026-05-07 12:04:18,126 | INFO | LoginPage | Login button clicked
2026-05-07 12:04:23,207 | INFO | conftest | Closing browser
2026-05-07 12:04:25,450 | INFO | conftest | Launching Chrome browser
2026-05-07 12:04:25,450 | INFO | conftest | Running tests locally
2026-05-07 12:04:28,135 | INFO | conftest | Performing login fixture setup
2026-05-07 12:04:36,282 | INFO | LoginPage | Attempting login with email: raghu1@gmail.com
2026-05-07 12:04:36,282 | INFO | LoginPage | Typing 'raghu1@gmail.com' into element: ('id', 'email')
2026-05-07 12:04:36,355 | INFO | LoginPage | Typing 'raghu1' into element: ('id', 'password')
2026-05-07 12:04:36,434 | INFO | LoginPage | Login button clicked
2026-05-07 12:04:36,435 | INFO | conftest | Login fixture completed
2026-05-07 12:04:36,436 | INFO | NotesPage | Clicking Add Note button
2026-05-07 12:04:37,884 | INFO | NotesPage | Entering description
2026-05-07 12:04:37,884 | INFO | NotesPage | Typing 'Missing title' into element: ('id', 'description')
2026-05-07 12:04:37,971 | INFO | NotesPage | Selecting category: Home
2026-05-07 12:04:38,050 | INFO | NotesPage | Clicking Create button
2026-05-07 12:04:38,098 | INFO | NotesPage | Fetching validation errors
2026-05-07 12:04:38,133 | INFO | conftest | Closing browser
2026-05-07 12:04:40,381 | INFO | conftest | Launching Chrome browser
2026-05-07 12:04:40,381 | INFO | conftest | Running tests locally
2026-05-07 12:04:42,997 | INFO | conftest | Performing login fixture setup
2026-05-07 12:05:09,369 | INFO | LoginPage | Attempting login with email: raghu1@gmail.com
2026-05-07 12:05:09,370 | INFO | LoginPage | Typing 'raghu1@gmail.com' into element: ('id', 'email')
2026-05-07 12:05:09,444 | INFO | LoginPage | Typing 'raghu1' into element: ('id', 'password')
2026-05-07 12:05:09,522 | INFO | LoginPage | Login button clicked
2026-05-07 12:05:09,522 | INFO | conftest | Login fixture completed
2026-05-07 12:05:09,523 | INFO | NotesPage | Clicking Add Note button
2026-05-07 12:05:10,510 | INFO | NotesPage | Entering title: Negative-92a31bcb-b1a8-4c6a-81f5-696618949b81
2026-05-07 12:05:10,510 | INFO | NotesPage | Typing 'Negative-92a31bcb-b1a8-4c6a-81f5-696618949b81' into element: ('id', 'title')
2026-05-07 12:05:10,610 | INFO | NotesPage | Selecting category: Work
2026-05-07 12:05:10,711 | INFO | NotesPage | Clicking Create button
2026-05-07 12:05:10,734 | INFO | NotesPage | Fetching validation errors
2026-05-07 12:05:10,769 | INFO | conftest | Closing browser
2026-05-07 12:05:46,213 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 12:05:46,213 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 12:05:46,214 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 12:05:46,214 | INFO | AuthAPI | Payload -> {'email': '', 'password': ''}
2026-05-07 12:05:47,270 | INFO | AuthAPI | Response Status -> 200
2026-05-07 12:05:47,278 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 12:05:47,278 | INFO | AuthAPI | Payload -> {'email': 'wrong@test.com', 'password': 'wrongpass'}
2026-05-07 12:05:48,134 | INFO | AuthAPI | Response Status -> 401
2026-05-07 12:05:48,138 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 12:05:48,138 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 12:05:49,452 | INFO | AuthAPI | Response Status -> 200
2026-05-07 12:05:49,456 | INFO | NotesAPI | POST Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 12:05:49,456 | INFO | NotesAPI | Payload -> {'title': 'DELETE-ccebaf85-d1ee-47e2-9424-5605081435e7', 'description': 'Delete Description', 'category': 'Work'}
2026-05-07 12:05:50,371 | INFO | NotesAPI | Response Status -> 200
2026-05-07 12:05:50,371 | INFO | NotesAPI | DELETE Request -> https://practice.expandtesting.com/notes/api/notes/69fc32c781124e02985c70e5
2026-05-07 12:05:50,601 | INFO | AuthAPI | Response Status -> 400
2026-05-07 12:05:50,604 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 12:05:50,605 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 12:05:51,416 | INFO | AuthAPI | Response Status -> 200
2026-05-07 12:05:51,420 | INFO | NotesAPI | POST Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 12:05:51,421 | INFO | NotesAPI | Payload -> {'title': 'API-7610cb38-0bf1-4f85-8f4d-459e31ee1422', 'description': 'API Automation Description', 'category': 'Home'}
2026-05-07 12:05:51,540 | INFO | NotesAPI | Response Status -> 200
2026-05-07 12:05:51,541 | INFO | NotesAPI | GET Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 12:05:52,693 | INFO | NotesAPI | Response Status -> 200
2026-05-07 12:05:52,694 | INFO | NotesAPI | Response Status -> 200
2026-05-07 12:05:52,700 | INFO | NotesAPI | GET Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 12:05:52,701 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 12:05:52,702 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 12:05:53,962 | INFO | AuthAPI | Response Status -> 200
2026-05-07 12:05:53,962 | INFO | NotesAPI | Response Status -> 401
2026-05-07 12:05:53,966 | INFO | test_get_notes | Starting test_get_all_notes
2026-05-07 12:05:53,967 | INFO | NotesAPI | GET Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 12:05:53,968 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 12:05:53,968 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 12:05:55,352 | INFO | AuthAPI | Response Status -> 200
2026-05-07 12:05:55,352 | INFO | NotesAPI | Response Status -> 200
2026-05-07 12:05:55,352 | INFO | test_get_notes | Response received: 200
2026-05-07 12:05:55,353 | INFO | test_get_notes | test_get_all_notes PASSED
2026-05-07 12:05:55,356 | INFO | NotesAPI | DELETE Request -> https://practice.expandtesting.com/notes/api/notes/123456789
2026-05-07 12:05:55,358 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 12:05:55,358 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 12:05:56,346 | INFO | NotesAPI | Response Status -> 400
2026-05-07 12:05:56,360 | INFO | NotesAPI | GET Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 12:05:56,362 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 12:05:56,362 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 12:05:57,365 | INFO | AuthAPI | Response Status -> 200
2026-05-07 12:05:57,367 | INFO | NotesAPI | POST Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 12:05:57,367 | INFO | NotesAPI | Payload -> {'title': '', 'description': 'Description', 'category': 'Home'}
